timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
21:23.1,14332,59 /delete_customer.php,200,OK,DeleteCustomer 3-107,text,TRUE,,533660,969,26,117,364,0,0
21:23.1,796,78 /admin_hompage.php,200,OK,AddCustomer 4-102,text,TRUE,,4811,963,21,110,379,0,0
21:23.2,5463,16 /admin_hompage.php,200,OK,EditStaff 1-92,text,TRUE,,4812,959,17,107,1359,0,0
21:23.2,788,94 /admin_hompage.php,200,OK,DeleteStaff 5-116,text,TRUE,,4811,965,16,110,370,0,0
21:23.2,1961,93 /delete_staff.php,200,OK,DeleteStaff 5-119,text,TRUE,,5855,964,14,108,801,0,382
21:23.3,2122,105 /addstaff.php,200,OK,AddStaff 6-102,text,TRUE,,7048,962,15,106,874,0,418
21:23.3,417,30 /adminlogin.php,200,OK,EditCustomer 2-69,text,TRUE,,2200,385,18,110,417,0,0
21:23.3,21998,11 /adminlogin.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,EditStaff 1-96,text,FALSE,,7472,1118,19,123,410,0,0
21:23.4,7695,42 /admin_hompage.php,200,OK,EditCustomer 2-61,text,TRUE,,4812,965,19,110,406,0,0
21:23.4,24880,63 /delete_customer.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,DeleteCustomer 3-105,text,FALSE,,534088,489,29,127,432,0,0
21:23.5,5443,57 /adminlogin.php,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: simulationapp-env2.7jbem2pzah.ap-south-1.elasticbeanstalk.com:80 failed to respond,DeleteCustomer 3-110,text,FALSE,,4972,587,24,108,427,0,0
21:23.5,3998,77 /add_customer.php,200,OK,AddCustomer 4-121,text,TRUE,,5210,1889,20,108,466,0,0
21:23.5,1993,104 /admin_hompage.php,200,OK,AddStaff 6-109,text,TRUE,,4812,961,15,107,1176,0,0
21:23.6,4145,91 /delete_staff.php,200,OK,DeleteStaff 5-121,text,TRUE,,5855,966,13,109,1167,0,0
21:23.6,7076,63 /delete_customer.php,200,OK,DeleteCustomer 3-94,text,TRUE,,533871,973,24,111,436,0,0
21:23.6,1298,108 /display_staff.php,200,OK,AddStaff 6-87,text,TRUE,,5857,967,15,107,428,0,0
21:23.6,833,71 /adminlogin.php,200,OK,AddCustomer 4-124,text,TRUE,,2201,385,21,109,833,0,413
21:23.6,842,86 /adminlogin.php,200,OK,DeleteStaff 5-124,text,TRUE,,2201,385,14,108,842,0,416
21:23.6,842,44 /admin_hompage.php,200,OK,EditCustomer 2-52,text,TRUE,,4811,973,18,108,415,0,0
21:23.6,1256,105 /addstaff.php,200,OK,AddStaff 6-107,text,TRUE,,7048,962,15,107,837,0,410
21:23.6,1245,78 /admin_hompage.php,200,OK,AddCustomer 4-111,text,TRUE,,4812,963,20,107,860,0,436
21:23.7,864,32 /admin_hompage.php,200,OK,EditCustomer 2-68,text,TRUE,,4811,961,17,107,448,0,0
21:23.7,6565,59 /delete_customer.php,200,OK,DeleteCustomer 3-108,text,TRUE,,534501,969,24,109,2001,0,0
21:23.7,3467,31 /adminlogin.php,200,OK,EditCustomer 2-69,text,TRUE,,7044,1646,18,107,453,0,0
21:23.7,5020,76 /addcustomer.php,200,OK,AddCustomer 4-117,text,TRUE,,7188,965,20,108,4234,0,3630
21:23.8,5075,39 /success.txt,200,OK,EditCustomer 2-65,text,TRUE,,384,298,18,108,5075,0,4696
21:23.8,4539,91 /delete_staff.php,200,OK,DeleteStaff 5-118,text,TRUE,,5854,966,13,109,436,0,0
21:23.8,1683,3 /,200,OK,EditStaff 1-97,text,TRUE,,4328,371,18,106,1683,0,435
21:23.8,1667,16 /admin_hompage.php,200,OK,EditStaff 1-91,text,TRUE,,4811,959,18,106,427,0,0
21:23.8,827,62 /editcustomer.php,200,OK,DeleteCustomer 3-104,text,TRUE,,2622,1138,23,106,428,0,0
21:23.8,1636,77 /add_customer.php,200,OK,AddCustomer 4-119,text,TRUE,,5210,1889,19,106,454,0,0
21:23.8,3504,77 /add_customer.php,200,OK,AddCustomer 4-118,text,TRUE,,5210,1889,20,107,841,0,423
21:23.8,1208,42 /admin_hompage.php,200,OK,EditCustomer 2-54,text,TRUE,,4812,965,18,109,820,0,438
21:23.8,25211,14 /editstaff.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,EditStaff 1-80,text,FALSE,,6936,591,19,129,4207,0,3537
21:23.9,2028,103 /adminlogin.php,200,OK,AddStaff 6-110,text,TRUE,,7043,1646,14,105,465,0,0
21:23.9,5082,12 /admin_hompage.php,200,OK,EditStaff 1-95,text,TRUE,,4812,961,18,111,1212,0,0
21:23.9,14275,62 /editcustomer.php,200,OK,DeleteCustomer 3-100,text,TRUE,,2624,1138,27,118,4124,0,3455
21:23.9,4584,79 /display_customer.php,200,OK,AddCustomer 4-102,text,TRUE,,534505,970,21,109,869,0,437
21:23.9,4223,89 /adminlogin.php,200,OK,DeleteStaff 5-123,text,TRUE,,7045,1646,13,109,437,0,0
21:24.0,20466,74 /adminlogin.php,200,OK,AddCustomer 4-123,text,TRUE,,7045,1646,22,124,425,0,0
21:24.0,2385,77 /add_customer.php,200,OK,AddCustomer 4-100,text,TRUE,,5210,1889,20,107,450,0,0
21:24.1,809,94 /admin_hompage.php,200,OK,DeleteStaff 5-111,text,TRUE,,4811,965,14,107,417,0,0
21:24.2,7595,59 /delete_customer.php,200,OK,DeleteCustomer 3-101,text,TRUE,,534502,969,25,113,816,0,415
21:24.2,792,16 /admin_hompage.php,200,OK,EditStaff 1-84,text,TRUE,,4811,959,18,109,396,0,0
21:24.3,1174,64 /admin_hompage.php,200,OK,DeleteCustomer 3-97,text,TRUE,,4812,971,23,106,757,0,371
21:24.3,1571,55 /adminlogin.php,200,OK,DeleteCustomer 3-111,text,TRUE,,2201,385,23,105,1571,0,394
21:24.4,1237,74 /adminlogin.php,200,OK,AddCustomer 4-124,text,TRUE,,7043,1646,19,106,462,0,0
21:24.5,1212,89 /adminlogin.php,200,OK,DeleteStaff 5-124,text,TRUE,,7043,1646,13,107,436,0,0
21:24.5,4858,33 /display_customer.php,200,OK,EditCustomer 2-68,text,TRUE,,534505,970,18,111,820,0,384
21:24.6,7704,63 /delete_customer.php,200,OK,DeleteCustomer 3-104,text,TRUE,,534501,973,25,114,408,0,0
21:24.7,803,100 /adminlogin.php,200,OK,AddStaff 6-111,text,TRUE,,2201,385,15,106,803,0,386
21:24.8,1739,104 /admin_hompage.php,200,OK,AddStaff 6-105,text,TRUE,,4811,961,15,107,394,0,0
21:24.8,5764,15 /alter_staff.php,200,OK,EditStaff 1-79,text,TRUE,,5206,1825,16,110,3813,0,3429
21:24.9,5603,79 /display_customer.php,200,OK,AddCustomer 4-111,text,TRUE,,534504,970,22,111,384,0,0
21:24.9,1228,41 /alter_customer.php,200,OK,EditCustomer 2-56,text,TRUE,,5206,1815,18,105,385,0,0
21:24.9,776,16 /admin_hompage.php,200,OK,EditStaff 1-83,text,TRUE,,4811,959,19,107,384,0,0
21:24.9,778,106 /add_staff.php,200,OK,AddStaff 6-107,text,TRUE,,2625,1313,15,107,390,0,0
21:24.9,779,109 /admin_hompage.php,200,OK,AddStaff 6-87,text,TRUE,,4811,967,15,107,400,0,0
21:24.9,770,94 /admin_hompage.php,200,OK,DeleteStaff 5-108,text,TRUE,,4811,965,13,106,414,0,0
21:24.9,3869,71 /adminlogin.php,200,OK,AddCustomer 4-125,text,TRUE,,2201,385,20,108,3869,0,3454
21:25.0,9944,86 /adminlogin.php,200,OK,DeleteStaff 5-125,text,TRUE,,2201,385,14,113,9944,0,9450
21:25.0,780,24 /,200,OK,EditCustomer 2-70,text,TRUE,,4328,371,18,105,780,0,407
21:25.0,1221,17 /display_staff.php,200,OK,EditStaff 1-84,text,TRUE,,5857,967,19,106,410,0,0
21:25.0,17236,43 /display_customer.php,200,OK,EditCustomer 2-54,text,TRUE,,534714,970,20,123,1331,0,0
21:25.1,802,76 /addcustomer.php,200,OK,AddCustomer 4-120,text,TRUE,,7186,965,19,105,420,0,0
21:25.2,2307,104 /admin_hompage.php,200,OK,AddStaff 6-108,text,TRUE,,4812,961,15,108,1409,0,0
21:25.2,2248,94 /admin_hompage.php,200,OK,DeleteStaff 5-119,text,TRUE,,4812,965,13,109,1299,0,0
21:25.2,2604,92 /editstaff.php,200,OK,DeleteStaff 5-117,text,TRUE,,10081,1654,13,109,1293,0,0
21:25.4,1783,78 /admin_hompage.php,200,OK,AddCustomer 4-119,text,TRUE,,4811,963,20,107,388,0,0
21:25.4,7888,33 /display_customer.php,200,OK,EditCustomer 2-63,text,TRUE,,534504,970,18,112,390,0,0
21:25.4,1661,76 /addcustomer.php,200,OK,AddCustomer 4-115,text,TRUE,,7186,965,20,106,385,0,0
21:25.4,2185,17 /display_staff.php,200,OK,EditStaff 1-91,text,TRUE,,5857,967,18,110,1772,0,393
21:25.5,2181,106 /add_staff.php,200,OK,AddStaff 6-102,text,TRUE,,2626,1313,16,109,1779,0,389
21:25.5,386,10 /adminlogin.php,200,OK,EditStaff 1-97,text,TRUE,,2200,385,19,105,386,0,0
21:25.5,4964,65 /display_customer.php,200,OK,DeleteCustomer 3-97,text,TRUE,,534504,970,25,112,395,0,0
21:25.5,1308,103 /adminlogin.php,200,OK,AddStaff 6-111,text,TRUE,,7043,1646,15,107,382,0,0
21:25.5,809,3 /,200,OK,EditStaff 1-98,text,TRUE,,4328,371,18,107,809,0,381
21:25.5,808,105 /addstaff.php,200,OK,AddStaff 6-109,text,TRUE,,7047,962,15,107,384,0,0
21:25.7,1418,17 /display_staff.php,200,OK,EditStaff 1-83,text,TRUE,,5857,967,18,107,447,0,0
21:25.7,1417,107 /admin_hompage.php,200,OK,AddStaff 6-107,text,TRUE,,4812,957,15,106,917,0,448
21:25.7,3071,90 /admin_hompage.php,200,OK,DeleteStaff 5-124,text,TRUE,,4812,961,13,108,1778,0,445
21:25.7,1422,75 /admin_hompage.php,200,OK,AddCustomer 4-124,text,TRUE,,4812,961,20,106,919,0,452
21:25.7,21131,55 /adminlogin.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,DeleteCustomer 3-112,text,FALSE,,2133,0,29,126,0,0,21131
21:25.7,1451,76 /addcustomer.php,200,OK,AddCustomer 4-114,text,TRUE,,7187,965,20,106,460,0,0
21:25.8,420,30 /adminlogin.php,200,OK,EditCustomer 2-70,text,TRUE,,2200,385,18,106,420,0,0
21:25.8,1388,13 /display_staff.php,200,OK,EditStaff 1-89,text,TRUE,,5857,967,18,107,908,0,420
21:25.8,5850,11 /adminlogin.php,200,OK,EditStaff 1-97,text,TRUE,,7045,1646,17,112,3815,0,3393
21:25.9,1813,77 /add_customer.php,200,OK,AddCustomer 4-120,text,TRUE,,5210,1889,21,109,456,0,0
21:25.9,2672,57 /adminlogin.php,200,OK,DeleteCustomer 3-111,text,TRUE,,7044,1646,23,107,425,0,0
21:25.9,1404,104 /admin_hompage.php,200,OK,AddStaff 6-110,text,TRUE,,4812,961,15,107,924,0,426
21:26.1,5592,42 /admin_hompage.php,200,OK,EditCustomer 2-56,text,TRUE,,4813,965,19,113,3942,0,3367
21:26.2,3772,100 /adminlogin.php,200,OK,AddStaff 6-112,text,TRUE,,2201,385,16,109,3772,0,3364
21:26.2,1751,31 /adminlogin.php,200,OK,EditCustomer 2-70,text,TRUE,,7044,1646,18,109,489,0,0
21:26.3,966,71 /adminlogin.php,200,OK,AddCustomer 4-126,text,TRUE,,2201,385,20,107,966,0,482
21:26.3,984,86 /adminlogin.php,200,OK,DeleteStaff 5-126,text,TRUE,,2201,385,13,107,984,0,499
21:26.3,1236,10 /adminlogin.php,200,OK,EditStaff 1-98,text,TRUE,,2200,385,18,108,1236,0,0
21:26.4,1947,106 /add_staff.php,200,OK,AddStaff 6-109,text,TRUE,,2626,1313,16,109,1192,0,0
21:26.4,1366,12 /admin_hompage.php,200,OK,EditStaff 1-94,text,TRUE,,4812,961,17,109,979,0,499
21:26.4,2347,78 /admin_hompage.php,200,OK,AddCustomer 4-100,text,TRUE,,4812,963,20,108,513,0,0
21:26.5,2331,105 /addstaff.php,200,OK,AddStaff 6-105,text,TRUE,,7048,962,16,108,950,0,523
21:26.5,6201,41 /alter_customer.php,200,OK,EditCustomer 2-59,text,TRUE,,5208,1815,19,114,944,0,517
21:26.7,893,44 /admin_hompage.php,200,OK,EditCustomer 2-58,text,TRUE,,4811,973,19,108,485,0,0
21:26.8,1288,92 /editstaff.php,200,OK,DeleteStaff 5-112,text,TRUE,,10080,1654,13,109,486,0,0
21:26.8,1287,104 /admin_hompage.php,200,OK,AddStaff 6-111,text,TRUE,,4812,961,16,109,895,0,485
21:27.1,779,108 /display_staff.php,200,OK,AddStaff 6-107,text,TRUE,,5856,967,16,109,408,0,0
21:27.1,776,76 /addcustomer.php,200,OK,AddCustomer 4-124,text,TRUE,,7186,965,21,109,403,0,0
21:27.1,5135,77 /add_customer.php,200,OK,AddCustomer 4-115,text,TRUE,,5211,1889,21,114,3817,0,3378
21:27.2,1201,77 /add_customer.php,200,OK,AddCustomer 4-114,text,TRUE,,5209,1889,21,109,451,0,0
21:27.2,1159,75 /admin_hompage.php,200,OK,AddCustomer 4-122,text,TRUE,,4812,961,21,109,802,0,409
21:27.2,1749,3 /,200,OK,EditStaff 1-99,text,TRUE,,4328,371,18,110,1749,0,414
21:27.2,810,14 /editstaff.php,200,OK,EditStaff 1-89,text,TRUE,,6506,1122,17,109,417,0,0
21:27.2,1180,32 /admin_hompage.php,200,OK,EditCustomer 2-69,text,TRUE,,4812,961,18,109,416,0,0
21:27.2,6081,79 /display_customer.php,200,OK,AddCustomer 4-119,text,TRUE,,534925,970,21,113,809,0,407
21:27.2,2083,74 /adminlogin.php,200,OK,AddCustomer 4-126,text,TRUE,,7043,1646,21,111,410,0,0
21:27.3,1174,89 /adminlogin.php,200,OK,DeleteStaff 5-126,text,TRUE,,7043,1646,13,109,400,0,0
21:27.3,13641,107 /admin_hompage.php,200,OK,AddStaff 6-100,text,TRUE,,4813,957,18,124,9846,0,9418
21:27.3,20115,78 /admin_hompage.php,200,OK,AddCustomer 4-118,text,TRUE,,4813,963,22,125,10095,0,9424
21:27.3,4745,44 /admin_hompage.php,200,OK,EditCustomer 2-50,text,TRUE,,4813,973,19,113,3848,0,3405
21:27.3,2898,105 /addstaff.php,200,OK,AddStaff 6-110,text,TRUE,,7048,962,16,109,1216,0,0
21:27.3,758,55 /adminlogin.php,200,OK,DeleteCustomer 3-113,text,TRUE,,2201,385,24,109,758,0,388
21:27.4,732,24 /,200,OK,EditCustomer 2-71,text,TRUE,,4328,371,18,109,732,0,397
21:27.5,21001,78 /admin_hompage.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,AddCustomer 4-121,text,FALSE,,2133,0,23,128,0,0,21001
21:27.5,732,105 /addstaff.php,200,OK,AddStaff 6-108,text,TRUE,,7047,962,16,109,372,0,0
21:27.5,1563,11 /adminlogin.php,200,OK,EditStaff 1-98,text,TRUE,,7044,1646,18,110,752,0,374
21:27.6,742,64 /admin_hompage.php,200,OK,DeleteCustomer 3-91,text,TRUE,,4811,971,24,109,391,0,0
21:27.6,10133,71 /adminlogin.php,200,OK,AddCustomer 4-127,text,TRUE,,2201,385,22,118,10133,0,9434
21:27.6,4076,100 /adminlogin.php,200,OK,AddStaff 6-113,text,TRUE,,2201,385,17,112,4076,0,3420
21:27.6,759,86 /adminlogin.php,200,OK,DeleteStaff 5-127,text,TRUE,,2201,385,13,109,759,0,409
21:27.6,13806,107 /admin_hompage.php,200,OK,AddStaff 6-102,text,TRUE,,4813,957,19,125,9883,0,9401
21:27.7,1649,78 /admin_hompage.php,200,OK,AddCustomer 4-120,text,TRUE,,4811,963,21,111,380,0,0
21:27.7,2270,92 /editstaff.php,200,OK,DeleteStaff 5-121,text,TRUE,,10081,1654,13,109,1489,0,366
21:27.7,760,13 /display_staff.php,200,OK,EditStaff 1-94,text,TRUE,,5856,967,17,109,379,0,0
21:27.8,713,93 /delete_staff.php,200,OK,DeleteStaff 5-117,text,TRUE,,5854,964,13,108,348,0,0
21:27.8,729,64 /admin_hompage.php,200,OK,DeleteCustomer 3-88,text,TRUE,,4811,971,24,108,353,0,0
21:27.9,1165,109 /admin_hompage.php,200,OK,AddStaff 6-107,text,TRUE,,4812,967,16,111,751,0,361
21:27.9,1564,77 /add_customer.php,200,OK,AddCustomer 4-124,text,TRUE,,5210,1889,21,111,798,0,359
21:28.0,781,32 /admin_hompage.php,200,OK,EditCustomer 2-70,text,TRUE,,4811,961,18,108,369,0,0
21:28.0,6275,62 /editcustomer.php,200,OK,DeleteCustomer 3-106,text,TRUE,,2623,1138,26,114,1533,0,369
21:28.0,1526,15 /alter_staff.php,200,OK,EditStaff 1-89,text,TRUE,,5205,1825,18,111,779,0,351
21:28.0,1299,93 /delete_staff.php,200,OK,DeleteStaff 5-112,text,TRUE,,5855,964,14,111,911,0,363
21:28.1,1823,105 /addstaff.php,200,OK,AddStaff 6-111,text,TRUE,,7047,962,16,110,371,0,0
21:28.1,2341,92 /editstaff.php,200,OK,DeleteStaff 5-115,text,TRUE,,10081,1654,14,112,385,0,0
21:28.1,1201,57 /adminlogin.php,200,OK,DeleteCustomer 3-113,text,TRUE,,7043,1646,24,111,381,0,0
21:28.1,2123,90 /admin_hompage.php,200,OK,DeleteStaff 5-122,text,TRUE,,4812,961,13,109,871,0,382
21:28.1,387,30 /adminlogin.php,200,OK,EditCustomer 2-71,text,TRUE,,2200,385,18,109,387,0,0
21:28.2,1728,90 /admin_hompage.php,200,OK,DeleteStaff 5-123,text,TRUE,,4811,961,13,110,371,0,0
21:28.2,1159,106 /add_staff.php,200,OK,AddStaff 6-108,text,TRUE,,2626,1313,16,111,405,0,0
21:28.3,814,107 /admin_hompage.php,200,OK,AddStaff 6-109,text,TRUE,,4811,957,15,110,421,0,0
21:28.3,9719,92 /editstaff.php,200,OK,DeleteStaff 5-118,text,TRUE,,10083,1654,14,118,3891,0,3439
21:28.3,6524,65 /display_customer.php,200,OK,DeleteCustomer 3-91,text,TRUE,,535554,970,26,114,1286,0,0
21:28.4,808,76 /addcustomer.php,200,OK,AddCustomer 4-122,text,TRUE,,7186,965,21,110,422,0,0
21:28.4,4572,78 /admin_hompage.php,200,OK,AddCustomer 4-114,text,TRUE,,4813,963,21,113,3880,0,3447
21:28.4,1171,89 /adminlogin.php,200,OK,DeleteStaff 5-127,text,TRUE,,7043,1646,14,111,420,0,0
21:28.4,5015,33 /display_customer.php,200,OK,EditCustomer 2-69,text,TRUE,,535134,970,18,113,440,0,0
21:28.4,14130,90 /admin_hompage.php,200,OK,DeleteStaff 5-126,text,TRUE,,4813,961,16,122,10063,0,9674
21:28.5,21138,14 /editstaff.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,EditStaff 1-94,text,FALSE,,2133,0,20,127,0,0,21138
21:28.5,1241,31 /adminlogin.php,200,OK,EditCustomer 2-71,text,TRUE,,7043,1646,18,111,425,0,0
21:28.5,1239,94 /admin_hompage.php,200,OK,DeleteStaff 5-117,text,TRUE,,4812,965,14,111,810,0,423
21:28.6,5994,65 /display_customer.php,200,OK,DeleteCustomer 3-88,text,TRUE,,535134,970,26,114,441,0,0
21:28.6,10288,58 /admin_hompage.php,200,OK,DeleteCustomer 3-111,text,TRUE,,4812,961,27,119,411,0,0
21:28.7,4360,59 /delete_customer.php,200,OK,DeleteCustomer 3-98,text,TRUE,,535342,969,25,115,763,0,386
21:28.7,1236,17 /display_staff.php,200,OK,EditStaff 1-92,text,TRUE,,5857,967,17,110,759,0,387
21:28.7,777,55 /adminlogin.php,200,OK,DeleteCustomer 3-114,text,TRUE,,2201,385,24,111,777,0,392
21:28.7,9557,33 /display_customer.php,200,OK,EditCustomer 2-70,text,TRUE,,535554,970,20,120,2036,0,0
21:28.7,4403,79 /display_customer.php,200,OK,AddCustomer 4-100,text,TRUE,,535134,970,22,114,410,0,0
21:28.7,2950,13 /display_staff.php,200,OK,EditStaff 1-93,text,TRUE,,5857,967,17,112,1352,0,0
21:28.7,5399,91 /delete_staff.php,200,OK,DeleteStaff 5-124,text,TRUE,,5856,966,14,114,3840,0,3510
21:28.8,1211,77 /add_customer.php,200,OK,AddCustomer 4-117,text,TRUE,,5209,1889,21,109,418,0,0
21:28.8,1522,74 /adminlogin.php,200,OK,AddCustomer 4-125,text,TRUE,,7044,1646,22,111,752,0,375
21:28.8,1162,106 /add_staff.php,200,OK,AddStaff 6-105,text,TRUE,,2626,1313,16,109,765,0,381
21:28.8,1194,40 /editcustomer.php,200,OK,EditCustomer 2-65,text,TRUE,,6045,1137,19,109,802,0,394
21:28.9,1173,58 /admin_hompage.php,200,OK,DeleteCustomer 3-110,text,TRUE,,4812,961,24,109,799,0,383
21:28.9,830,3 /,200,OK,EditStaff 1-100,text,TRUE,,4328,371,18,111,830,0,389
21:28.9,813,71 /adminlogin.php,200,OK,AddCustomer 4-128,text,TRUE,,2201,385,21,111,813,0,389
21:29.0,388,10 /adminlogin.php,200,OK,EditStaff 1-99,text,TRUE,,2200,385,18,111,388,0,0
21:29.0,1541,86 /adminlogin.php,200,OK,DeleteStaff 5-128,text,TRUE,,2201,385,14,110,1541,0,389
21:29.0,1907,13 /display_staff.php,200,OK,EditStaff 1-95,text,TRUE,,5857,967,17,112,1487,0,375
21:29.0,786,58 /admin_hompage.php,200,OK,DeleteCustomer 3-109,text,TRUE,,4811,961,24,111,359,0,0
21:29.1,811,12 /admin_hompage.php,200,OK,EditStaff 1-98,text,TRUE,,4811,961,16,109,372,0,0
21:29.1,1397,108 /display_staff.php,200,OK,AddStaff 6-109,text,TRUE,,5856,967,16,110,375,0,0
21:29.2,7383,77 /add_customer.php,200,OK,AddCustomer 4-122,text,TRUE,,5211,1889,21,113,418,0,0
21:29.2,2695,100 /adminlogin.php,200,OK,AddStaff 6-114,text,TRUE,,2201,385,17,113,2695,0,369
21:29.3,4235,58 /admin_hompage.php,200,OK,DeleteCustomer 3-113,text,TRUE,,4812,961,26,113,415,0,0
21:29.3,2195,75 /admin_hompage.php,200,OK,AddCustomer 4-126,text,TRUE,,4812,961,20,110,1733,0,424
21:29.3,1585,94 /admin_hompage.php,200,OK,DeleteStaff 5-112,text,TRUE,,4811,965,14,112,424,0,0
21:29.3,2378,11 /adminlogin.php,200,OK,EditStaff 1-99,text,TRUE,,7044,1646,17,113,793,0,427
21:29.3,5718,79 /display_customer.php,200,OK,AddCustomer 4-120,text,TRUE,,535765,970,21,113,1702,0,434
21:29.4,1531,39 /success.txt,200,OK,EditCustomer 2-68,text,TRUE,,384,298,19,112,1531,0,384
21:29.4,786,58 /admin_hompage.php,200,OK,DeleteCustomer 3-102,text,TRUE,,4811,961,24,109,420,0,0
21:29.4,791,107 /admin_hompage.php,200,OK,AddStaff 6-108,text,TRUE,,4811,957,16,109,416,0,0
21:29.4,2238,78 /admin_hompage.php,200,OK,AddCustomer 4-124,text,TRUE,,4811,963,21,112,408,0,0
21:29.5,1220,57 /adminlogin.php,200,OK,DeleteCustomer 3-114,text,TRUE,,7043,1646,24,112,430,0,0
21:29.5,4956,16 /admin_hompage.php,200,OK,EditStaff 1-89,text,TRUE,,4812,959,18,114,1199,0,0
21:29.6,1180,90 /admin_hompage.php,200,OK,DeleteStaff 5-127,text,TRUE,,4812,961,14,112,396,0,0
21:29.7,364,10 /adminlogin.php,200,OK,EditStaff 1-100,text,TRUE,,2200,385,16,109,364,0,0
21:29.8,1156,74 /adminlogin.php,200,OK,AddCustomer 4-128,text,TRUE,,7043,1646,21,112,363,0,0
21:29.8,1146,32 /admin_hompage.php,200,OK,EditCustomer 2-71,text,TRUE,,4812,961,19,112,724,0,359
21:29.8,1135,107 /admin_hompage.php,200,OK,AddStaff 6-106,text,TRUE,,4812,957,17,112,725,0,367
21:29.8,3812,24 /,200,OK,EditCustomer 2-72,text,TRUE,,4328,371,18,112,3812,0,3409
21:29.8,9262,59 /delete_customer.php,200,OK,DeleteCustomer 3-109,text,TRUE,,535551,969,27,119,371,0,0
21:29.9,1179,91 /delete_staff.php,200,OK,DeleteStaff 5-123,text,TRUE,,5855,966,13,110,763,0,374
21:29.9,8103,106 /add_staff.php,200,OK,AddStaff 6-111,text,TRUE,,2627,1313,17,118,3969,0,3389
21:29.9,1176,13 /display_staff.php,200,OK,EditStaff 1-98,text,TRUE,,5857,967,17,110,767,0,371
21:30.0,6178,103 /adminlogin.php,200,OK,AddStaff 6-112,text,TRUE,,7045,1646,16,112,4839,0,374
21:30.0,2924,78 /admin_hompage.php,200,OK,AddCustomer 4-117,text,TRUE,,4812,963,21,113,1096,0,0
21:30.0,2673,93 /delete_staff.php,200,OK,DeleteStaff 5-121,text,TRUE,,5855,964,14,114,1595,0,379
21:30.0,1588,107 /admin_hompage.php,200,OK,AddStaff 6-105,text,TRUE,,4811,957,17,110,377,0,0
21:30.0,5607,41 /alter_customer.php,200,OK,EditCustomer 2-65,text,TRUE,,5207,1815,19,113,389,0,0
21:30.1,5772,59 /delete_customer.php,200,OK,DeleteCustomer 3-110,text,TRUE,,535551,969,25,114,418,0,0
21:30.1,5672,11 /adminlogin.php,200,OK,EditStaff 1-100,text,TRUE,,7044,1646,18,114,376,0,0
21:30.2,8001,59 /delete_customer.php,200,OK,DeleteCustomer 3-102,text,TRUE,,535551,969,27,118,385,0,0
21:30.2,803,108 /display_staff.php,200,OK,AddStaff 6-108,text,TRUE,,5856,967,17,110,382,0,0
21:30.2,4155,106 /add_staff.php,200,OK,AddStaff 6-110,text,TRUE,,2626,1313,17,116,381,0,0
21:30.2,2015,91 /delete_staff.php,200,OK,DeleteStaff 5-122,text,TRUE,,5855,966,14,114,805,0,386
21:30.2,2876,44 /admin_hompage.php,200,OK,EditCustomer 2-53,text,TRUE,,4812,973,19,115,1661,0,385
21:30.3,808,62 /editcustomer.php,200,OK,DeleteCustomer 3-108,text,TRUE,,2622,1138,24,110,394,0,0
21:30.3,806,71 /adminlogin.php,200,OK,AddCustomer 4-129,text,TRUE,,2201,385,20,110,806,0,392
21:30.3,799,86 /adminlogin.php,200,OK,DeleteStaff 5-129,text,TRUE,,2201,385,13,110,799,0,393
21:30.3,2020,75 /admin_hompage.php,200,OK,AddCustomer 4-125,text,TRUE,,4812,961,21,115,1147,0,0
21:30.3,3080,55 /adminlogin.php,200,OK,DeleteCustomer 3-115,text,TRUE,,2201,385,26,113,3080,0,404
21:30.4,865,93 /delete_staff.php,200,OK,DeleteStaff 5-115,text,TRUE,,5854,964,13,110,434,0,0
21:30.5,2513,89 /adminlogin.php,200,OK,DeleteStaff 5-128,text,TRUE,,7044,1646,14,115,412,0,0
21:30.5,1991,109 /admin_hompage.php,200,OK,AddStaff 6-109,text,TRUE,,4812,967,18,115,1656,0,399
21:30.5,21475,16 /admin_hompage.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,EditStaff 1-79,text,FALSE,,5240,481,21,127,406,0,0
21:30.6,20535,79 /display_customer.php,200,OK,AddCustomer 4-104,text,TRUE,,536815,970,25,127,9973,0,9376
21:30.6,9952,3 /,200,OK,EditStaff 1-101,text,TRUE,,4328,371,18,122,9952,0,9370
21:30.7,2424,64 /admin_hompage.php,200,OK,DeleteCustomer 3-94,text,TRUE,,4811,971,25,115,411,0,0
21:30.7,857,100 /adminlogin.php,200,OK,AddStaff 6-115,text,TRUE,,2201,385,17,110,857,0,407
21:30.7,1343,58 /admin_hompage.php,200,OK,DeleteCustomer 3-114,text,TRUE,,4812,961,25,113,432,0,0
